1643202213469;47.28211722952551;-1.5202407324209213
1643202213591;47.28211722952551;-1.5202407324209213
1643202213691;47.28211722952551;-1.5202407324209213
1643202213792;47.28211722952551;-1.5202407324209213
1643202213894;47.28211722952551;-1.5202407324209213
1643202213994;47.28211722952551;-1.5202407324209213
1643202214095;47.28211722952551;-1.5202407324209213
1643202214196;47.28211722952551;-1.5202407324209213
1643202214296;47.28211722952551;-1.5202407324209213
1643202214396;47.28211722952551;-1.5202407324209213
1643202214498;47.28211722952551;-1.5202407324209213
1643202214598;47.28211722952551;-1.5202407324209213
1643202214699;47.28211722952551;-1.5202407324209213
1643202214799;47.28211722952551;-1.5202407324209213
1643202214899;47.28211722952551;-1.5202407324209213
1643202214999;47.28211722952551;-1.5202407324209213
1643202215106;47.28211722952551;-1.5202407324209213
1643202215207;47.28211722952551;-1.5202407324209213
1643202215307;47.28211722952551;-1.5202407324209213
1643202215407;47.28211722952551;-1.5202407324209213
1643202215508;47.28211722952551;-1.5202407324209213
1643202215608;47.28211722952551;-1.5202407324209213
1643202215710;47.28211722952551;-1.5202407324209213
1643202215810;47.28211722952551;-1.5202407324209213
1643202215911;47.28211722952551;-1.5202407324209213
1643202216012;47.28211722952551;-1.5202407324209213
1643202216113;47.28211722952551;-1.5202407324209213
1643202216213;47.28211722952551;-1.5202407324209213
1643202216314;47.28211722952551;-1.5202407324209213
1643202216414;47.28211722952551;-1.5202407324209213
1643202216515;47.28211722952551;-1.5202407324209213
1643202216615;47.28211722952551;-1.5202407324209213
1643202216715;47.28211722952551;-1.5202407324209213
1643202216815;47.28215633014031;-1.5202458203296407
1643202216915;47.28215633014031;-1.5202458203296407
1643202217017;47.28215633014031;-1.5202458203296407
1643202217117;47.28215633014031;-1.5202458203296407
1643202217217;47.28215633014031;-1.5202458203296407
1643202217318;47.28215633014031;-1.5202458203296407
1643202217418;47.28215633014031;-1.5202458203296407
1643202217519;47.28215633014031;-1.5202458203296407
1643202217619;47.28215633014031;-1.5202458203296407
1643202217720;47.28215633014031;-1.5202458203296407
1643202217825;47.282147662612786;-1.5202455438109854
1643202217926;47.282147662612786;-1.5202455438109854
1643202218026;47.282147662612786;-1.5202455438109854
1643202218126;47.282147662612786;-1.5202455438109854
1643202218228;47.282147662612786;-1.5202455438109854
1643202218328;47.282147662612786;-1.5202455438109854
1643202218429;47.282147662612786;-1.5202455438109854
1643202218530;47.282147662612786;-1.5202455438109854
1643202218630;47.282147662612786;-1.5202455438109854
1643202218730;47.282147662612786;-1.5202455438109854
1643202218831;47.282147662612786;-1.5202455438109854
1643202218931;47.28215321074047;-1.5202360343160284
1643202219032;47.28215321074047;-1.5202360343160284
1643202219133;47.28215321074047;-1.5202360343160284
1643202219233;47.28215321074047;-1.5202360343160284
1643202219335;47.28215321074047;-1.5202360343160284
1643202219435;47.28215321074047;-1.5202360343160284
1643202219537;47.28215321074047;-1.5202360343160284
1643202219638;47.28215321074047;-1.5202360343160284
1643202219738;47.28215321074047;-1.5202360343160284
1643202219839;47.28215321074047;-1.5202360343160284
1643202219940;47.28215960810464;-1.5202318930982288
1643202220041;47.28215960810464;-1.5202318930982288
1643202220142;47.28215960810464;-1.5202318930982288
1643202220242;47.28215960810464;-1.5202318930982288
1643202220343;47.28215960810464;-1.5202318930982288
1643202220443;47.28215960810464;-1.5202318930982288
1643202220545;47.28215960810464;-1.5202318930982288
1643202220645;47.28215960810464;-1.5202318930982288
1643202220746;47.28215960810464;-1.5202318930982288
1643202220846;47.28215960810464;-1.5202318930982288
1643202220946;47.28216721485554;-1.520229689429276
1643202221046;47.28216721485554;-1.520229689429276
1643202221146;47.28216721485554;-1.520229689429276
1643202221247;47.28216721485554;-1.520229689429276
1643202221348;47.28216721485554;-1.520229689429276
1643202221448;47.28216721485554;-1.520229689429276
1643202221549;47.28216721485554;-1.520229689429276
1643202221649;47.28216721485554;-1.520229689429276
1643202221750;47.28216721485554;-1.520229689429276
1643202221850;47.28216721485554;-1.520229689429276
1643202221951;47.28213398311558;-1.520400596090656
1643202222051;47.28213398311558;-1.520400596090656
1643202222152;47.28213398311558;-1.520400596090656
1643202222253;47.28213398311558;-1.520400596090656
1643202222355;47.28213398311558;-1.520400596090656
1643202222456;47.28213398311558;-1.520400596090656
1643202222557;47.28213398311558;-1.520400596090656
1643202222657;47.28213398311558;-1.520400596090656
1643202222757;47.28213398311558;-1.520400596090656
1643202222858;47.28213398311558;-1.520400596090656
1643202222959;47.28215434521383;-1.5204197499419274
1643202223060;47.28215434521383;-1.5204197499419274
1643202223161;47.28215434521383;-1.5204197499419274
1643202223262;47.28215434521383;-1.5204197499419274
1643202223363;47.28215434521383;-1.5204197499419274
1643202223463;47.28215434521383;-1.5204197499419274
1643202223563;47.28215434521383;-1.5204197499419274
1643202223664;47.28215434521383;-1.5204197499419274
1643202223766;47.28215434521383;-1.5204197499419274
1643202223866;47.28215434521383;-1.5204197499419274
1643202223968;47.28215434521383;-1.5204197499419274
1643202224069;47.28215434521383;-1.5204197499419274
1643202224170;47.282173014616745;-1.5204232625757825
1643202224271;47.282173014616745;-1.5204232625757825
1643202224372;47.282173014616745;-1.5204232625757825
1643202224472;47.282173014616745;-1.5204232625757825
1643202224572;47.282173014616745;-1.5204232625757825
1643202224674;47.282173014616745;-1.5204232625757825
1643202224775;47.282173014616745;-1.5204232625757825
1643202224876;47.282173014616745;-1.5204232625757825
1643202224979;47.282173014616745;-1.5204232625757825
1643202225081;47.282173014616745;-1.5204232625757825
1643202225182;47.28216932314677;-1.5204151357046396
1643202225283;47.28216932314677;-1.5204151357046396
1643202225385;47.28216932314677;-1.5204151357046396
1643202225487;47.28216932314677;-1.5204151357046396
1643202225588;47.28216932314677;-1.5204151357046396
1643202225689;47.28216932314677;-1.5204151357046396
1643202225790;47.28216932314677;-1.5204151357046396
1643202225890;47.28216932314677;-1.5204151357046396
1643202225991;47.28216932314677;-1.5204151357046396
1643202226092;47.28216932314677;-1.5204151357046396
